mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
9537156,3426231,2686487,0,482905,28528,0,0
9908619,3577193,3012048,0,497316,28631,0,0
9908619,3577193,3012048,0,497316,28631,0,0
10422719,3729942,3309495,0,520774,30082,0,0
10422719,3729942,3309495,0,520774,30082,0,0
10729040,3768466,3409373,0,526548,30085,0,0
10729040,3768466,3409373,0,526548,30085,0,0
11286478,3870812,3556694,0,544990,30162,0,0
11286478,3870812,3556694,0,544990,30162,0,0
11710685,3977932,3639220,0,561253,30405,0,0
11710685,3977932,3639220,0,561253,30405,0,0
12112204,4112138,3721864,0,581962,30679,0,0
12112204,4112138,3721864,0,581962,30679,0,0
12533931,4218710,3779865,0,596627,30685,0,0
12533931,4218710,3779865,0,596627,30685,0,0
12910589,4335068,3843126,0,616950,30785,0,0
12910589,4335068,3843126,0,616950,30785,0,0
13357928,4406178,3985657,0,629910,30797,0,0
13357928,4406178,3985657,0,629910,30797,0,0
13758280,4506059,4195611,0,644846,30821,0,0
13758280,4506059,4195611,0,644846,30821,0,0
14009661,4589837,4325735,0,657314,30915,0,0
14009661,4589837,4325735,0,657314,30915,0,0
14272864,4676791,4429650,0,670461,31694,0,0
14272864,4676791,4429650,0,670461,31694,0,0
14817359,4920403,4598978,0,706297,41496,0,0
14817359,4920403,4598978,0,706297,41496,0,0
15064760,5050410,4697427,0,724602,41889,0,0
15064760,5050410,4697427,0,724602,41889,0,0
15407237,5200817,4777759,0,751415,42270,0,0
15407237,5200817,4777759,0,751415,42270,0,0
15673554,5312497,4854493,0,769432,42622,0,0
15673554,5312497,4854493,0,769432,42622,0,0
15917146,5433121,4930720,0,787085,42641,0,0
15917146,5433121,4930720,0,787085,42641,0,0
16207545,5564397,5017904,0,807893,42722,0,0
16207545,5564397,5017904,0,807893,42722,0,0
16478484,5685908,5138551,0,823780,42964,0,0
16478484,5685908,5138551,0,823780,42964,0,0
16754501,5834842,5223741,0,846543,42991,0,0
16754501,5834842,5223741,0,846543,42991,0,0
16972682,5954143,5342780,0,863184,43044,0,0
16972682,5954143,5342780,0,863184,43044,0,0
17365695,6072297,5525438,0,883094,43155,0,0
17365695,6072297,5525438,0,883094,43155,0,0
17873590,6236572,5753061,0,913103,44167,0,0
17873590,6236572,5753061,0,913103,44167,0,0
17978252,6270172,5797224,0,917770,44187,0,0
17978252,6270172,5797224,0,917770,44187,0,0
18521863,6446596,6037933,0,940108,45105,0,0
18521863,6446596,6037933,0,940108,45105,0,0
18940493,6540719,6213635,0,954472,45476,0,0
18940493,6540719,6213635,0,954472,45476,0,0
19311313,6614483,6267254,0,965000,45478,0,0
19311313,6614483,6267254,0,965000,45478,0,0
19788132,6722349,6367458,0,982490,45554,0,0
19788132,6722349,6367458,0,982490,45554,0,0
20106621,6826877,6489081,0,996567,45619,0,0
20106621,6826877,6489081,0,996567,45619,0,0
20212582,6837678,6539247,0,997700,45619,0,0
20212582,6837678,6539247,0,997700,45619,0,0
20624802,6942953,6630555,0,1014266,45758,0,0
20624802,6942953,6630555,0,1014266,45758,0,0
20957784,7063726,6753596,0,1037955,45896,0,0
20957784,7063726,6753596,0,1037955,45896,0,0
21721621,7269065,7123481,0,1066444,48896,0,0
21721621,7269065,7123481,0,1066444,48896,0,0
22472907,7555516,7472441,0,1106658,61697,0,0
22472907,7555516,7472441,0,1106658,61697,0,0
22800612,7715605,7673347,0,1130074,62342,0,0
22800612,7715605,7673347,0,1130074,62342,0,0
23192087,7915889,7856320,0,1158428,64345,0,0
23192087,7915889,7856320,0,1158428,64345,0,0
23416766,7998096,7915883,0,1169796,64680,0,0
23416766,7998096,7915883,0,1169796,64680,0,0
23819761,8177142,8030517,0,1195263,66385,0,0
23819761,8177142,8030517,0,1195263,66385,0,0
24146250,8285534,8124847,0,1212072,66542,0,0
24146250,8285534,8124847,0,1212072,66542,0,0
24720993,8886541,8433019,0,1253799,166989,0,0
24720993,8886541,8433019,0,1253799,166989,0,0
24876940,8961379,8499160,0,1265831,167359,0,0
24876940,8961379,8499160,0,1265831,167359,0,0
25367653,9219199,8662054,0,1303290,169881,0,0
25367653,9219199,8662054,0,1303290,169881,0,0
25721266,9389686,8771757,0,1327490,169940,0,0
25721266,9389686,8771757,0,1327490,169940,0,0
26080686,9569925,8899625,0,1357070,170158,0,0
26080686,9569925,8899625,0,1357070,170158,0,0
26410067,9743244,9038554,0,1381157,171997,0,0
26410067,9743244,9038554,0,1381157,171997,0,0
26838422,9920667,9179527,0,1410863,172288,0,0
26838422,9920667,9179527,0,1410863,172288,0,0
27286702,10141735,9338863,0,1447532,172798,0,0
27286702,10141735,9338863,0,1447532,172798,0,0
27633559,10218890,9469589,0,1460185,172798,0,0
27633559,10218890,9469589,0,1460185,172798,0,0
28210654,10329802,9652747,0,1478106,173372,0,0
28210654,10329802,9652747,0,1478106,173372,0,0
28537258,10362994,9698984,0,1483546,173490,0,0
28537258,10362994,9698984,0,1483546,173490,0,0
28849464,10448055,9851850,0,1494722,173611,0,0
28849464,10448055,9851850,0,1494722,173611,0,0
28982829,10481410,9919193,0,1498260,173700,0,0
28982829,10481410,9919193,0,1498260,173700,0,0
29325729,10584726,10075289,0,1510841,174469,0,0
29325729,10584726,10075289,0,1510841,174469,0,0
29685861,10676087,10126975,0,1526450,174478,0,0
29685861,10676087,10126975,0,1526450,174478,0,0
30294839,10795815,10244540,0,1544322,174713,0,0
30294839,10795815,10244540,0,1544322,174713,0,0
30934734,10909521,10371739,0,1565503,175141,0,0
30934734,10909521,10371739,0,1565503,175141,0,0
31391461,11016380,10496486,0,1587028,175221,0,0
31391461,11016380,10496486,0,1587028,175221,0,0
31928477,11125819,10721594,0,1609405,175802,0,0
31928477,11125819,10721594,0,1609405,175802,0,0
32606959,11298416,11011541,0,1643748,177024,0,0
32606959,11298416,11011541,0,1643748,177024,0,0
33214794,11453905,11141781,0,1673550,177875,0,0
33214794,11453905,11141781,0,1673550,177875,0,0
33576712,11525858,11283986,0,1683287,177910,0,0
33576712,11525858,11283986,0,1683287,177910,0,0
34099385,11660246,11473397,0,1706598,177968,0,0
34099385,11660246,11473397,0,1706598,177968,0,0
34479293,11766420,11693396,0,1719969,178448,0,0
34479293,11766420,11693396,0,1719969,178448,0,0
34659107,11830630,11842900,0,1727468,179020,0,0
34659107,11830630,11842900,0,1727468,179020,0,0
35143093,11996772,12046433,0,1755416,179043,0,0
35143093,11996772,12046433,0,1755416,179043,0,0
35472678,12133196,12238773,0,1777213,180712,0,0
35472678,12133196,12238773,0,1777213,180712,0,0
35831871,12264936,12488616,0,1796230,180742,0,0
35831871,12264936,12488616,0,1796230,180742,0,0
36392571,12878143,12849805,0,1839874,283805,0,0
36392571,12878143,12849805,0,1839874,283805,0,0
36548704,12900504,12913668,0,1842092,284014,0,0
36548704,12900504,12913668,0,1842092,284014,0,0
36893482,12979502,13151561,0,1850313,284348,0,0
36893482,12979502,13151561,0,1850313,284348,0,0
37024503,13015118,13309460,0,1853817,284361,0,0
37024503,13015118,13309460,0,1853817,284361,0,0
37333144,13112195,13613007,0,1872614,284489,0,0
37333144,13112195,13613007,0,1872614,284489,0,0
37703099,13242464,13761414,0,1891953,284501,0,0
37703099,13242464,13761414,0,1891953,284501,0,0
38244586,13414607,13987783,0,1920594,285548,0,0
38244586,13414607,13987783,0,1920594,285548,0,0
38687155,13568586,14152599,0,1944152,285694,0,0
38687155,13568586,14152599,0,1944152,285694,0,0
39045387,13681479,14276360,0,1958363,285898,0,0
39045387,13681479,14276360,0,1958363,285898,0,0
39827000,14242640,14603221,0,2016472,372570,0,0
39827000,14242640,14603221,0,2016472,372570,0,0
40231316,14316198,14859989,0,2030224,372625,0,0
40231316,14316198,14859989,0,2030224,372625,0,0
41174030,14489960,15393477,0,2058584,374618,0,0
41174030,14489960,15393477,0,2058584,374618,0,0
41356921,14533076,15463189,0,2068424,374743,0,0
41356921,14533076,15463189,0,2068424,374743,0,0
41717594,14628340,15641037,0,2084411,375216,0,0
41717594,14628340,15641037,0,2084411,375216,0,0
41961562,14716368,15803047,0,2095637,375337,0,0
41961562,14716368,15803047,0,2095637,375337,0,0
42100486,14745789,15857996,0,2101014,375443,0,0
42100486,14745789,15857996,0,2101014,375443,0,0
42346692,14846214,16014235,0,2118295,375475,0,0
42346692,14846214,16014235,0,2118295,375475,0,0
42615902,14979151,16208957,0,2140618,375565,0,0
42615902,14979151,16208957,0,2140618,375565,0,0
42829996,15079503,16378460,0,2153442,376493,0,0
42829996,15079503,16378460,0,2153442,376493,0,0
43127254,15186107,16550525,0,2166918,376909,0,0
43127254,15186107,16550525,0,2166918,376909,0,0
43696473,15320866,16670444,0,2188269,377291,0,0
43696473,15320866,16670444,0,2188269,377291,0,0
