mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
18446744073709549231,18446744073709549370,18446744073709550914,0,18446744073709551562,0,0,0
274928,116512,88321,0,15326,529,0,0
274928,116512,88321,0,15326,529,0,0
522842,238934,173485,0,34053,639,0,0
522842,238934,173485,0,34053,639,0,0
816809,358680,289999,0,53107,818,0,0
816809,358680,289999,0,53107,818,0,0
1243847,591098,440108,0,81085,2643,0,0
1243847,591098,440108,0,81085,2643,0,0
1719598,866664,627347,0,117830,5648,0,0
1719598,866664,627347,0,117830,5648,0,0
2327487,1170565,857401,0,159098,5975,0,0
2327487,1170565,857401,0,159098,5975,0,0
2815400,1443748,1040639,0,198000,6406,0,0
2815400,1443748,1040639,0,198000,6406,0,0
3305878,1707209,1215295,0,238664,6481,0,0
3305878,1707209,1215295,0,238664,6481,0,0
3895206,2044950,1402048,0,282644,7090,0,0
3895206,2044950,1402048,0,282644,7090,0,0
4236241,2216962,1571578,0,310038,7280,0,0
4236241,2216962,1571578,0,310038,7280,0,0
4695564,2452076,1802692,0,342844,7482,0,0
4695564,2452076,1802692,0,342844,7482,0,0
5206192,2639762,1959284,0,370056,7834,0,0
5206192,2639762,1959284,0,370056,7834,0,0
5810871,2877085,2292671,0,411448,8487,0,0
5810871,2877085,2292671,0,411448,8487,0,0
6128548,2974524,2506182,0,424326,8943,0,0
6128548,2974524,2506182,0,424326,8943,0,0
6629383,3205168,2701508,0,452890,10387,0,0
6629383,3205168,2701508,0,452890,10387,0,0
7156625,3516298,2874916,0,500102,17109,0,0
7156625,3516298,2874916,0,500102,17109,0,0
7804258,3826471,3076020,0,543069,18044,0,0
7804258,3826471,3076020,0,543069,18044,0,0
8224023,4014385,3210618,0,572382,18327,0,0
8224023,4014385,3210618,0,572382,18327,0,0
8813904,4288314,3417689,0,613322,19395,0,0
8813904,4288314,3417689,0,613322,19395,0,0
9361128,4609935,3641976,0,653084,20762,0,0
9361128,4609935,3641976,0,653084,20762,0,0
9894550,4901365,3874122,0,692358,22964,0,0
9894550,4901365,3874122,0,692358,22964,0,0
10341713,5108311,4170489,0,723973,23421,0,0
10341713,5108311,4170489,0,723973,23421,0,0
10728379,5314853,4352652,0,749653,23560,0,0
10728379,5314853,4352652,0,749653,23560,0,0
11140246,5566219,4518503,0,783984,23605,0,0
11140246,5566219,4518503,0,783984,23605,0,0
11504401,5746548,4639324,0,806700,24074,0,0
11504401,5746548,4639324,0,806700,24074,0,0
12135589,6083790,4862609,0,857103,24882,0,0
12135589,6083790,4862609,0,857103,24882,0,0
12782995,6373530,5149247,0,894873,25150,0,0
12782995,6373530,5149247,0,894873,25150,0,0
13638964,6646310,5770205,0,934924,25467,0,0
13638964,6646310,5770205,0,934924,25467,0,0
14800889,6953194,6750542,0,985244,26966,0,0
14800889,6953194,6750542,0,985244,26966,0,0
16796266,7741714,7987237,0,1072167,54777,0,0
16796266,7741714,7987237,0,1072167,54777,0,0
17344856,7924538,8397347,0,1101502,55695,0,0
17344856,7924538,8397347,0,1101502,55695,0,0
17823535,8125123,8612301,0,1130035,56802,0,0
17823535,8125123,8612301,0,1130035,56802,0,0
18578822,8397783,9173666,0,1162862,64323,0,0
18578822,8397783,9173666,0,1162862,64323,0,0
19149699,8573079,9663468,0,1187154,64772,0,0
19149699,8573079,9663468,0,1187154,64772,0,0
19886799,8912507,9894462,0,1228874,71941,0,0
19886799,8912507,9894462,0,1228874,71941,0,0
20679448,9214557,10161295,0,1273177,72344,0,0
20679448,9214557,10161295,0,1273177,72344,0,0
