mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
10633749,3793808,4826546,0,574196,25262,0,0
11224898,3969615,5052762,0,601070,27794,0,0
11224898,3969615,5052762,0,601070,27794,0,0
11630180,4170348,5357410,0,633009,29164,0,0
11630180,4170348,5357410,0,633009,29164,0,0
11940056,4367009,5616942,0,661394,32406,0,0
11940056,4367009,5616942,0,661394,32406,0,0
12269312,4552819,5840174,0,688032,32692,0,0
12269312,4552819,5840174,0,688032,32692,0,0
12552342,4721986,6014671,0,716239,34320,0,0
12552342,4721986,6014671,0,716239,34320,0,0
12709125,4799961,6128874,0,729254,34526,0,0
12709125,4799961,6128874,0,729254,34526,0,0
12888384,4858043,6251048,0,740545,34527,0,0
12888384,4858043,6251048,0,740545,34527,0,0
13509145,4989569,6462446,0,762049,35089,0,0
13509145,4989569,6462446,0,762049,35089,0,0
13756272,5066585,6582368,0,770470,35130,0,0
13756272,5066585,6582368,0,770470,35130,0,0
14042333,5177092,6734909,0,787911,35393,0,0
14042333,5177092,6734909,0,787911,35393,0,0
14505510,5320049,6968799,0,808915,39604,0,0
14505510,5320049,6968799,0,808915,39604,0,0
14738015,5439508,7103321,0,827592,40527,0,0
14738015,5439508,7103321,0,827592,40527,0,0
15091162,5558452,7252076,0,844017,41180,0,0
15091162,5558452,7252076,0,844017,41180,0,0
15392756,5677580,7370735,0,861467,41221,0,0
15392756,5677580,7370735,0,861467,41221,0,0
15689299,5781311,7485155,0,875053,41244,0,0
15689299,5781311,7485155,0,875053,41244,0,0
15899853,5824559,7540058,0,883475,41296,0,0
15899853,5824559,7540058,0,883475,41296,0,0
16308051,5935116,7678850,0,894588,43927,0,0
16308051,5935116,7678850,0,894588,43927,0,0
16518170,6002280,7776446,0,902234,43989,0,0
16518170,6002280,7776446,0,902234,43989,0,0
16707951,6085295,7891930,0,912949,43993,0,0
16707951,6085295,7891930,0,912949,43993,0,0
17082249,6196987,8023045,0,930062,44026,0,0
17082249,6196987,8023045,0,930062,44026,0,0
18108212,6506154,8317715,0,981339,47206,0,0
18108212,6506154,8317715,0,981339,47206,0,0
18463853,6662153,8437813,0,1007760,47502,0,0
18463853,6662153,8437813,0,1007760,47502,0,0
18791267,6752065,8547973,0,1019010,48581,0,0
18791267,6752065,8547973,0,1019010,48581,0,0
19207586,6889565,8684444,0,1039277,50484,0,0
19207586,6889565,8684444,0,1039277,50484,0,0
19490995,7010152,8819988,0,1057299,53999,0,0
19490995,7010152,8819988,0,1057299,53999,0,0
19926776,7108026,8983115,0,1070427,54467,0,0
19926776,7108026,8983115,0,1070427,54467,0,0
20449029,7215748,9081675,0,1084384,54870,0,0
20449029,7215748,9081675,0,1084384,54870,0,0
20692596,7306753,9163351,0,1095410,54972,0,0
20692596,7306753,9163351,0,1095410,54972,0,0
20973506,7428842,9281016,0,1112417,56534,0,0
20973506,7428842,9281016,0,1112417,56534,0,0
21341637,7562302,9386707,0,1131634,56582,0,0
21341637,7562302,9386707,0,1131634,56582,0,0
21513623,7631962,9458588,0,1141100,56765,0,0
21513623,7631962,9458588,0,1141100,56765,0,0
21903394,7763066,9646957,0,1156825,57242,0,0
21903394,7763066,9646957,0,1156825,57242,0,0
22203958,7896983,9823858,0,1179024,57782,0,0
22203958,7896983,9823858,0,1179024,57782,0,0
22818780,8043389,9979826,0,1206654,57968,0,0
22818780,8043389,9979826,0,1206654,57968,0,0
23164366,8162073,10124826,0,1222235,58009,0,0
23164366,8162073,10124826,0,1222235,58009,0,0
23546193,8270255,10262080,0,1236659,58036,0,0
23546193,8270255,10262080,0,1236659,58036,0,0
23947004,8436967,10463796,0,1259157,62450,0,0
23947004,8436967,10463796,0,1259157,62450,0,0
24325109,8596831,10618961,0,1288151,63000,0,0
24325109,8596831,10618961,0,1288151,63000,0,0
24715001,8726587,10753518,0,1309808,63234,0,0
24715001,8726587,10753518,0,1309808,63234,0,0
25070442,8809865,10886328,0,1324085,64377,0,0
25070442,8809865,10886328,0,1324085,64377,0,0
25417419,8927219,11039557,0,1341273,64414,0,0
25417419,8927219,11039557,0,1341273,64414,0,0
25713282,9064615,11163438,0,1358922,65010,0,0
25713282,9064615,11163438,0,1358922,65010,0,0
25986140,9159274,11250602,0,1370857,65010,0,0
25986140,9159274,11250602,0,1370857,65010,0,0
26297471,9282621,11346732,0,1387224,65014,0,0
26297471,9282621,11346732,0,1387224,65014,0,0
26623265,9375545,11416081,0,1401214,65093,0,0
26623265,9375545,11416081,0,1401214,65093,0,0
26824799,9427360,11477907,0,1407347,65108,0,0
26824799,9427360,11477907,0,1407347,65108,0,0
27511736,9634862,11592992,0,1437350,68252,0,0
27511736,9634862,11592992,0,1437350,68252,0,0
27872545,9818162,11697942,0,1472260,69054,0,0
27872545,9818162,11697942,0,1472260,69054,0,0
28137077,9931718,11804525,0,1486137,70267,0,0
28137077,9931718,11804525,0,1486137,70267,0,0
28430422,10332162,11988824,0,1507650,172032,0,0
28430422,10332162,11988824,0,1507650,172032,0,0
28772628,10492656,12121550,0,1527674,172589,0,0
28772628,10492656,12121550,0,1527674,172589,0,0
29153729,10627477,12245340,0,1554452,172798,0,0
29153729,10627477,12245340,0,1554452,172798,0,0
29663296,10789444,12391724,0,1578713,174068,0,0
29663296,10789444,12391724,0,1578713,174068,0,0
30157097,10909302,12511059,0,1598728,174119,0,0
30157097,10909302,12511059,0,1598728,174119,0,0
30884720,11027878,12597760,0,1613929,178217,0,0
30884720,11027878,12597760,0,1613929,178217,0,0
31368454,11180913,12763188,0,1634140,178830,0,0
31368454,11180913,12763188,0,1634140,178830,0,0
32021196,11435774,12940263,0,1667879,182356,0,0
32021196,11435774,12940263,0,1667879,182356,0,0
32722962,11794945,13143384,0,1716150,183383,0,0
32722962,11794945,13143384,0,1716150,183383,0,0
33333792,12100957,13354381,0,1766014,183621,0,0
33333792,12100957,13354381,0,1766014,183621,0,0
34042404,12345978,13528051,0,1807918,184708,0,0
34042404,12345978,13528051,0,1807918,184708,0,0
34741108,12630312,13677049,0,1846526,185491,0,0
34741108,12630312,13677049,0,1846526,185491,0,0
35597805,13018577,13869329,0,1895870,189528,0,0
35597805,13018577,13869329,0,1895870,189528,0,0
35936161,13131998,14021300,0,1909898,193432,0,0
35936161,13131998,14021300,0,1909898,193432,0,0
36294129,13318465,14205255,0,1946715,194985,0,0
36294129,13318465,14205255,0,1946715,194985,0,0
36853851,13480399,14429091,0,1973115,196355,0,0
36853851,13480399,14429091,0,1973115,196355,0,0
