mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
46184082,15696970,13816320,0,2202120,113731,0,0
46184082,15696970,13816320,0,2202120,113731,0,0
46389701,15773935,13882687,0,2211801,113732,0,0
46389701,15773935,13882687,0,2211801,113732,0,0
46673648,15872890,13997965,0,2226883,113791,0,0
46673648,15872890,13997965,0,2226883,113791,0,0
46918379,15961592,14105441,0,2240397,113907,0,0
46918379,15961592,14105441,0,2240397,113907,0,0
47367665,16185796,14305104,0,2275974,115584,0,0
47367665,16185796,14305104,0,2275974,115584,0,0
47835340,16420399,14489703,0,2300606,119733,0,0
47835340,16420399,14489703,0,2300606,119733,0,0
48477213,16575525,14802035,0,2327475,121571,0,0
48477213,16575525,14802035,0,2327475,121571,0,0
