mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
28156498,9428633,6561744,0,1445016,58898,0,0
28992880,9653812,6803084,0,1478486,59239,0,0
28992880,9653812,6803084,0,1478486,59239,0,0
29658236,9865071,6904815,0,1508953,61474,0,0
29658236,9865071,6904815,0,1508953,61474,0,0
31036428,10056831,7066554,0,1541627,63273,0,0
31036428,10056831,7066554,0,1541627,63273,0,0
31608965,10200190,7148764,0,1561202,63873,0,0
31608965,10200190,7148764,0,1561202,63873,0,0
31966634,10329347,7297494,0,1579242,63998,0,0
31966634,10329347,7297494,0,1579242,63998,0,0
32555661,10483555,7490282,0,1607093,64384,0,0
32555661,10483555,7490282,0,1607093,64384,0,0
32955958,10640689,7681632,0,1627902,71582,0,0
32955958,10640689,7681632,0,1627902,71582,0,0
33363800,10776594,7782171,0,1647434,72043,0,0
33363800,10776594,7782171,0,1647434,72043,0,0
34027261,10979458,7901244,0,1677908,73177,0,0
34027261,10979458,7901244,0,1677908,73177,0,0
34545117,11150141,8010844,0,1703359,73426,0,0
34545117,11150141,8010844,0,1703359,73426,0,0
34972458,11275118,8140827,0,1719569,74201,0,0
34972458,11275118,8140827,0,1719569,74201,0,0
35577714,11413261,8294714,0,1742064,74625,0,0
35577714,11413261,8294714,0,1742064,74625,0,0
36089375,11568323,8463738,0,1767576,75786,0,0
36089375,11568323,8463738,0,1767576,75786,0,0
36869097,11875353,8663253,0,1807481,80678,0,0
36869097,11875353,8663253,0,1807481,80678,0,0
37350106,12030640,8735128,0,1829777,80782,0,0
37350106,12030640,8735128,0,1829777,80782,0,0
37953223,12224146,8846068,0,1862280,80992,0,0
37953223,12224146,8846068,0,1862280,80992,0,0
38491940,12412133,8952078,0,1889602,81258,0,0
38491940,12412133,8952078,0,1889602,81258,0,0
39105770,12650951,9060742,0,1927624,82834,0,0
39105770,12650951,9060742,0,1927624,82834,0,0
39479724,12777632,9154585,0,1945298,82948,0,0
39479724,12777632,9154585,0,1945298,82948,0,0
39806489,12867169,9202123,0,1957998,82984,0,0
39806489,12867169,9202123,0,1957998,82984,0,0
40160934,12949720,9245436,0,1969342,83393,0,0
40160934,12949720,9245436,0,1969342,83393,0,0
40583946,13065562,9302891,0,1985915,83407,0,0
40583946,13065562,9302891,0,1985915,83407,0,0
40944726,13176227,9399481,0,2003437,83678,0,0
40944726,13176227,9399481,0,2003437,83678,0,0
41338731,13326460,9497847,0,2028633,83708,0,0
41338731,13326460,9497847,0,2028633,83708,0,0
41607679,13419464,9569805,0,2043475,83856,0,0
41607679,13419464,9569805,0,2043475,83856,0,0
41852856,13460471,9615526,0,2051223,83874,0,0
41852856,13460471,9615526,0,2051223,83874,0,0
42497864,13605353,9706634,0,2075443,84124,0,0
42497864,13605353,9706634,0,2075443,84124,0,0
43007490,13738932,9823348,0,2099144,84389,0,0
43007490,13738932,9823348,0,2099144,84389,0,0
43531393,13909521,9915013,0,2125530,84577,0,0
43531393,13909521,9915013,0,2125530,84577,0,0
44325845,14123267,10278523,0,2158743,85078,0,0
44325845,14123267,10278523,0,2158743,85078,0,0
44720189,14274951,10355647,0,2180243,85594,0,0
44720189,14274951,10355647,0,2180243,85594,0,0
45360058,14495407,10489850,0,2206186,87324,0,0
45360058,14495407,10489850,0,2206186,87324,0,0
45984922,14747836,10630809,0,2245213,87833,0,0
45984922,14747836,10630809,0,2245213,87833,0,0
46579923,14998005,10776938,0,2280896,89510,0,0
46579923,14998005,10776938,0,2280896,89510,0,0
47312106,15228453,10872963,0,2314015,89764,0,0
47312106,15228453,10872963,0,2314015,89764,0,0
47906478,15453355,10955655,0,2346139,90028,0,0
47906478,15453355,10955655,0,2346139,90028,0,0
48500658,15678986,11034825,0,2385719,90150,0,0
48500658,15678986,11034825,0,2385719,90150,0,0
48704935,15777618,11066045,0,2399385,90226,0,0
48704935,15777618,11066045,0,2399385,90226,0,0
49235353,16002125,11145162,0,2430871,90416,0,0
49235353,16002125,11145162,0,2430871,90416,0,0
49682143,16270942,11246840,0,2469767,91004,0,0
49682143,16270942,11246840,0,2469767,91004,0,0
50022008,16430831,11360942,0,2495737,91224,0,0
50022008,16430831,11360942,0,2495737,91224,0,0
50286032,16520720,11403504,0,2508544,91234,0,0
50286032,16520720,11403504,0,2508544,91234,0,0
50719713,16652794,11474018,0,2524725,91485,0,0
50719713,16652794,11474018,0,2524725,91485,0,0
51069206,16779045,11563825,0,2544954,91552,0,0
51069206,16779045,11563825,0,2544954,91552,0,0
51588882,16927096,11632089,0,2568302,91601,0,0
51588882,16927096,11632089,0,2568302,91601,0,0
52060873,17094767,11704778,0,2595831,91793,0,0
52060873,17094767,11704778,0,2595831,91793,0,0
52611947,17218057,11795548,0,2613924,92069,0,0
52611947,17218057,11795548,0,2613924,92069,0,0
53229003,17460094,11895320,0,2646007,92394,0,0
53229003,17460094,11895320,0,2646007,92394,0,0
54508950,18014186,12320146,0,2720792,97216,0,0
54508950,18014186,12320146,0,2720792,97216,0,0
55379822,18564187,12518749,0,2779045,107172,0,0
55379822,18564187,12518749,0,2779045,107172,0,0
55595917,18727963,12608428,0,2799401,111588,0,0
55595917,18727963,12608428,0,2799401,111588,0,0
55754005,18793025,12679373,0,2808521,111645,0,0
55754005,18793025,12679373,0,2808521,111645,0,0
56021005,18897939,12786319,0,2829119,111680,0,0
56021005,18897939,12786319,0,2829119,111680,0,0
56571271,19108370,12946286,0,2869236,114231,0,0
56571271,19108370,12946286,0,2869236,114231,0,0
56907564,19280657,13082945,0,2895361,117160,0,0
56907564,19280657,13082945,0,2895361,117160,0,0
57373563,19592812,13216022,0,2940474,126864,0,0
57373563,19592812,13216022,0,2940474,126864,0,0
57880462,19786712,13389239,0,2972854,127587,0,0
57880462,19786712,13389239,0,2972854,127587,0,0
58164028,19939518,13544872,0,2994358,131259,0,0
58164028,19939518,13544872,0,2994358,131259,0,0
58892777,20323064,13713069,0,3038195,132336,0,0
58892777,20323064,13713069,0,3038195,132336,0,0
59579163,20667369,13978275,0,3079363,133702,0,0
59579163,20667369,13978275,0,3079363,133702,0,0
60256660,21073684,14299775,0,3130450,136985,0,0
60256660,21073684,14299775,0,3130450,136985,0,0
61034816,21522084,14551941,0,3189239,138047,0,0
61034816,21522084,14551941,0,3189239,138047,0,0
61629042,21908378,14835220,0,3237779,140513,0,0
61629042,21908378,14835220,0,3237779,140513,0,0
61988308,22118462,14985616,0,3262221,140912,0,0
61988308,22118462,14985616,0,3262221,140912,0,0
62374762,22322905,15165898,0,3290232,141924,0,0
62374762,22322905,15165898,0,3290232,141924,0,0
62886589,22613112,15379938,0,3333857,143877,0,0
62886589,22613112,15379938,0,3333857,143877,0,0
