mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
13002715,4414590,4541955,0,651569,31972,0,0
13229203,4515115,4637469,0,669904,32129,0,0
13229203,4515115,4637469,0,669904,32129,0,0
13662320,4691686,4795848,0,699105,32657,0,0
13662320,4691686,4795848,0,699105,32657,0,0
14465139,4842355,5004535,0,719865,34066,0,0
14465139,4842355,5004535,0,719865,34066,0,0
14883730,4989160,5130276,0,740474,34821,0,0
14883730,4989160,5130276,0,740474,34821,0,0
15184988,5124883,5243932,0,760333,34978,0,0
15184988,5124883,5243932,0,760333,34978,0,0
15596116,5264937,5412817,0,785574,35055,0,0
15596116,5264937,5412817,0,785574,35055,0,0
15780380,5316146,5515939,0,792070,35118,0,0
15780380,5316146,5515939,0,792070,35118,0,0
16321196,5551631,5698087,0,822109,35658,0,0
16321196,5551631,5698087,0,822109,35658,0,0
16718847,5688246,5800727,0,844465,35853,0,0
16718847,5688246,5800727,0,844465,35853,0,0
17136766,5866897,5937670,0,871906,36494,0,0
17136766,5866897,5937670,0,871906,36494,0,0
17525113,6023714,6067569,0,895544,38596,0,0
17525113,6023714,6067569,0,895544,38596,0,0
17936217,6231963,6229188,0,924975,38707,0,0
17936217,6231963,6229188,0,924975,38707,0,0
18452268,6469788,6405669,0,956028,38845,0,0
18452268,6469788,6405669,0,956028,38845,0,0
19195361,6806748,6607461,0,999214,39602,0,0
19195361,6806748,6607461,0,999214,39602,0,0
19792792,7077992,6750162,0,1033374,39773,0,0
19792792,7077992,6750162,0,1033374,39773,0,0
20290849,7313005,6874952,0,1063533,40037,0,0
20290849,7313005,6874952,0,1063533,40037,0,0
20819799,7527058,7039952,0,1099064,40304,0,0
20819799,7527058,7039952,0,1099064,40304,0,0
21304854,7716439,7151898,0,1130551,40490,0,0
21304854,7716439,7151898,0,1130551,40490,0,0
21709883,7905952,7262782,0,1152079,41544,0,0
21709883,7905952,7262782,0,1152079,41544,0,0
21994640,7990053,7343443,0,1167285,41600,0,0
21994640,7990053,7343443,0,1167285,41600,0,0
22388267,8141006,7433273,0,1188706,43037,0,0
22388267,8141006,7433273,0,1188706,43037,0,0
22622907,8207546,7501746,0,1196964,43057,0,0
22622907,8207546,7501746,0,1196964,43057,0,0
22935676,8318920,7592077,0,1213095,43568,0,0
22935676,8318920,7592077,0,1213095,43568,0,0
23289883,8428309,7685173,0,1228493,43641,0,0
23289883,8428309,7685173,0,1228493,43641,0,0
23664309,8552931,7772401,0,1246741,43656,0,0
23664309,8552931,7772401,0,1246741,43656,0,0
24427938,8863899,8199991,0,1292488,65756,0,0
24427938,8863899,8199991,0,1292488,65756,0,0
24993743,9164694,8359120,0,1330559,69291,0,0
24993743,9164694,8359120,0,1330559,69291,0,0
25593150,9344275,8470920,0,1355179,70417,0,0
25593150,9344275,8470920,0,1355179,70417,0,0
25976421,9484986,8532202,0,1372447,71028,0,0
25976421,9484986,8532202,0,1372447,71028,0,0
26503288,9724320,8650910,0,1398816,71464,0,0
26503288,9724320,8650910,0,1398816,71464,0,0
26966259,9897716,8824683,0,1425910,71808,0,0
26966259,9897716,8824683,0,1425910,71808,0,0
27121484,9964554,8878257,0,1434416,71832,0,0
27121484,9964554,8878257,0,1434416,71832,0,0
27723161,10317914,9124995,0,1472780,79112,0,0
27723161,10317914,9124995,0,1472780,79112,0,0
28184811,10562634,9293290,0,1509097,79261,0,0
28184811,10562634,9293290,0,1509097,79261,0,0
28460194,10685611,9421974,0,1535292,79425,0,0
28460194,10685611,9421974,0,1535292,79425,0,0
28958036,10895684,9620727,0,1564715,79887,0,0
28958036,10895684,9620727,0,1564715,79887,0,0
29374915,11071347,9771400,0,1589376,80080,0,0
29374915,11071347,9771400,0,1589376,80080,0,0
29990184,11352990,9967345,0,1623995,80709,0,0
29990184,11352990,9967345,0,1623995,80709,0,0
31265010,12817842,10488655,0,1831177,108242,0,0
31265010,12817842,10488655,0,1831177,108242,0,0
31683670,12933522,10628767,0,1845604,108672,0,0
31683670,12933522,10628767,0,1845604,108672,0,0
31973184,13014310,10737827,0,1858495,108802,0,0
31973184,13014310,10737827,0,1858495,108802,0,0
32614449,13459383,10967531,0,1896395,112545,0,0
32614449,13459383,10967531,0,1896395,112545,0,0
32924834,13509228,11086726,0,1903530,112675,0,0
32924834,13509228,11086726,0,1903530,112675,0,0
33304925,13592564,11204451,0,1916592,112855,0,0
33304925,13592564,11204451,0,1916592,112855,0,0
33646899,13656684,11294236,0,1929777,112934,0,0
33646899,13656684,11294236,0,1929777,112934,0,0
34056379,13763367,11385642,0,1948683,113022,0,0
34056379,13763367,11385642,0,1948683,113022,0,0
34676332,13892441,11590273,0,1972109,113149,0,0
34676332,13892441,11590273,0,1972109,113149,0,0
35817514,14137103,12282907,0,2008195,114314,0,0
35817514,14137103,12282907,0,2008195,114314,0,0
36494699,14279290,13646111,0,2031241,114977,0,0
36494699,14279290,13646111,0,2031241,114977,0,0
36814355,14368709,13681433,0,2043989,115502,0,0
36814355,14368709,13681433,0,2043989,115502,0,0
37379320,14476569,13944699,0,2061181,115709,0,0
37379320,14476569,13944699,0,2061181,115709,0,0
37782682,14599531,14077274,0,2078214,116629,0,0
37782682,14599531,14077274,0,2078214,116629,0,0
38205681,14740095,14148313,0,2098672,118511,0,0
38205681,14740095,14148313,0,2098672,118511,0,0
38812491,14937367,14455899,0,2132372,119558,0,0
38812491,14937367,14455899,0,2132372,119558,0,0
39549820,15107909,14730238,0,2156561,119960,0,0
39549820,15107909,14730238,0,2156561,119960,0,0
40151345,15267244,15140976,0,2182994,120450,0,0
40151345,15267244,15140976,0,2182994,120450,0,0
40572422,15366478,15286581,0,2199106,120560,0,0
40572422,15366478,15286581,0,2199106,120560,0,0
40886692,15581284,15510305,0,2218997,123026,0,0
40886692,15581284,15510305,0,2218997,123026,0,0
41577002,15860284,15693938,0,2252686,125793,0,0
41577002,15860284,15693938,0,2252686,125793,0,0
41756514,15932355,15740929,0,2260861,126012,0,0
41756514,15932355,15740929,0,2260861,126012,0,0
42058439,16078789,15864369,0,2285171,126266,0,0
42058439,16078789,15864369,0,2285171,126266,0,0
42575407,16276046,16017093,0,2315205,127336,0,0
42575407,16276046,16017093,0,2315205,127336,0,0
42871442,16381026,16154341,0,2334365,127424,0,0
42871442,16381026,16154341,0,2334365,127424,0,0
43540790,16731413,16363540,0,2374258,136250,0,0
43540790,16731413,16363540,0,2374258,136250,0,0
44321859,17166361,16581645,0,2415754,140783,0,0
44321859,17166361,16581645,0,2415754,140783,0,0
44800400,17408756,16744566,0,2458934,145912,0,0
44800400,17408756,16744566,0,2458934,145912,0,0
45490883,17695493,16935250,0,2498915,152107,0,0
45490883,17695493,16935250,0,2498915,152107,0,0
45765933,17842862,17066895,0,2521967,156648,0,0
