mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
29699487,9787145,7831805,0,1363109,123013,0,0
29699487,9787145,7831805,0,1363109,123013,0,0
30075797,9868531,7901524,0,1372354,123016,0,0
30075797,9868531,7901524,0,1372354,123016,0,0
30491542,9955541,7989048,0,1386563,123058,0,0
30491542,9955541,7989048,0,1386563,123058,0,0
30949169,10048148,8068719,0,1400281,123887,0,0
30949169,10048148,8068719,0,1400281,123887,0,0
31439669,10140544,8151348,0,1415605,123924,0,0
31439669,10140544,8151348,0,1415605,123924,0,0
31882353,10228481,8234223,0,1430286,123924,0,0
31882353,10228481,8234223,0,1430286,123924,0,0
32091889,10270051,8276544,0,1435381,123978,0,0
32091889,10270051,8276544,0,1435381,123978,0,0
32590086,10390013,8375078,0,1456096,124013,0,0
32590086,10390013,8375078,0,1456096,124013,0,0
33075210,10489294,8511423,0,1476078,124164,0,0
33075210,10489294,8511423,0,1476078,124164,0,0
33722204,10639857,8645308,0,1499880,124681,0,0
33722204,10639857,8645308,0,1499880,124681,0,0
34267126,10729341,8754282,0,1516549,124931,0,0
34267126,10729341,8754282,0,1516549,124931,0,0
34791309,10870548,8882825,0,1538181,125404,0,0
34791309,10870548,8882825,0,1538181,125404,0,0
35432991,11107705,8998342,0,1571926,126098,0,0
35432991,11107705,8998342,0,1571926,126098,0,0
35587487,11136082,9045628,0,1575754,126117,0,0
35587487,11136082,9045628,0,1575754,126117,0,0
36079893,11275804,9171638,0,1595297,126352,0,0
36079893,11275804,9171638,0,1595297,126352,0,0
36541405,11415729,9295818,0,1621395,126373,0,0
36541405,11415729,9295818,0,1621395,126373,0,0
37209201,11610010,9483284,0,1650956,127274,0,0
37209201,11610010,9483284,0,1650956,127274,0,0
37720454,11801116,9635677,0,1674741,136474,0,0
37720454,11801116,9635677,0,1674741,136474,0,0
38203108,11906888,9789425,0,1687940,136732,0,0
38203108,11906888,9789425,0,1687940,136732,0,0
38704687,12092448,9913504,0,1717727,137299,0,0
38704687,12092448,9913504,0,1717727,137299,0,0
39251849,12310801,10045604,0,1757629,138579,0,0
39251849,12310801,10045604,0,1757629,138579,0,0
39883177,12527944,10168982,0,1798410,138784,0,0
39883177,12527944,10168982,0,1798410,138784,0,0
40401203,12743994,10332206,0,1829650,139416,0,0
40401203,12743994,10332206,0,1829650,139416,0,0
40833018,12951652,10446384,0,1853760,140142,0,0
40833018,12951652,10446384,0,1853760,140142,0,0
41538072,13324336,10655000,0,1906019,146757,0,0
41538072,13324336,10655000,0,1906019,146757,0,0
42139862,13580369,10797886,0,1939793,147050,0,0
42139862,13580369,10797886,0,1939793,147050,0,0
42687969,13755116,10891337,0,1966102,147068,0,0
42687969,13755116,10891337,0,1966102,147068,0,0
43228153,13950777,11022474,0,1995462,147170,0,0
43228153,13950777,11022474,0,1995462,147170,0,0
43706859,14058182,11117684,0,2011717,147394,0,0
43706859,14058182,11117684,0,2011717,147394,0,0
44152041,14205405,11223136,0,2035733,147443,0,0
44152041,14205405,11223136,0,2035733,147443,0,0
44527810,14331565,11325972,0,2055702,149040,0,0
44527810,14331565,11325972,0,2055702,149040,0,0
44916342,14415579,11445781,0,2070009,149140,0,0
44916342,14415579,11445781,0,2070009,149140,0,0
45201638,14516881,11572414,0,2087705,149229,0,0
45201638,14516881,11572414,0,2087705,149229,0,0
45685150,14724501,11695160,0,2118422,149706,0,0
45685150,14724501,11695160,0,2118422,149706,0,0
46310471,15086157,11865452,0,2178961,151110,0,0
46310471,15086157,11865452,0,2178961,151110,0,0
46871756,15399983,12013343,0,2210127,159613,0,0
46871756,15399983,12013343,0,2210127,159613,0,0
48037804,15894075,12425349,0,2259269,169819,0,0
48037804,15894075,12425349,0,2259269,169819,0,0
48795807,16242766,12654751,0,2296405,180604,0,0
48795807,16242766,12654751,0,2296405,180604,0,0
49620935,16484847,12899275,0,2338309,181849,0,0
49620935,16484847,12899275,0,2338309,181849,0,0
50356295,16732095,13088579,0,2378659,185194,0,0
50356295,16732095,13088579,0,2378659,185194,0,0
50839820,16989538,13256373,0,2406553,191201,0,0
50839820,16989538,13256373,0,2406553,191201,0,0
51366810,17204601,13423474,0,2433634,200673,0,0
51366810,17204601,13423474,0,2433634,200673,0,0
52222649,17434798,13785953,0,2459404,204033,0,0
52222649,17434798,13785953,0,2459404,204033,0,0
53280602,17867622,14200259,0,2515060,208719,0,0
53280602,17867622,14200259,0,2515060,208719,0,0
53823660,18100134,14316689,0,2543745,209815,0,0
53823660,18100134,14316689,0,2543745,209815,0,0
54656052,18386610,14666547,0,2581917,211790,0,0
54656052,18386610,14666547,0,2581917,211790,0,0
55558894,18817409,14901080,0,2633395,217062,0,0
55558894,18817409,14901080,0,2633395,217062,0,0
56297113,18988543,15325411,0,2657621,218113,0,0
56297113,18988543,15325411,0,2657621,218113,0,0
56744725,19191796,15410224,0,2686389,218514,0,0
56744725,19191796,15410224,0,2686389,218514,0,0
57198607,19353041,15510107,0,2705118,219119,0,0
57198607,19353041,15510107,0,2705118,219119,0,0
57480990,19460651,15577804,0,2719292,219258,0,0
57480990,19460651,15577804,0,2719292,219258,0,0
57766054,19579889,15630108,0,2735198,219442,0,0
57766054,19579889,15630108,0,2735198,219442,0,0
57956043,19652726,15679225,0,2742158,219478,0,0
57956043,19652726,15679225,0,2742158,219478,0,0
58425107,19842181,15823239,0,2768397,219589,0,0
58425107,19842181,15823239,0,2768397,219589,0,0
59454566,20088915,16479144,0,2802331,220649,0,0
59454566,20088915,16479144,0,2802331,220649,0,0
60240775,20269210,17027512,0,2829737,222412,0,0
60240775,20269210,17027512,0,2829737,222412,0,0
60896509,20460129,17429419,0,2855154,223812,0,0
60896509,20460129,17429419,0,2855154,223812,0,0
61468784,20631710,17618132,0,2885089,224531,0,0
61468784,20631710,17618132,0,2885089,224531,0,0
62009176,20871384,17762407,0,2931699,227761,0,0
62009176,20871384,17762407,0,2931699,227761,0,0
62433402,21000807,17871502,0,2953436,228968,0,0
62433402,21000807,17871502,0,2953436,228968,0,0
63613909,21257310,18454862,0,2989917,230334,0,0
63613909,21257310,18454862,0,2989917,230334,0,0
64164373,21460138,18855606,0,3022515,233730,0,0
64164373,21460138,18855606,0,3022515,233730,0,0
65979901,21702833,19176909,0,3064885,240372,0,0
65979901,21702833,19176909,0,3064885,240372,0,0
66610979,21921179,19329918,0,3093792,245879,0,0
66610979,21921179,19329918,0,3093792,245879,0,0
67300402,22173702,19484337,0,3125151,248524,0,0
67300402,22173702,19484337,0,3125151,248524,0,0
67692187,22319631,19563573,0,3152244,249277,0,0
67692187,22319631,19563573,0,3152244,249277,0,0
68333422,22530064,19720421,0,3188528,254788,0,0
68333422,22530064,19720421,0,3188528,254788,0,0
