mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
18446744073709546565,18446744073709548549,18446744073709549537,0,18446744073709551281,18446744073709551612,0,0
156644,51197,83844,0,6885,38,0,0
156644,51197,83844,0,6885,38,0,0
445009,178916,204811,0,25759,955,0,0
445009,178916,204811,0,25759,955,0,0
942232,425332,416077,0,51442,3441,0,0
942232,425332,416077,0,51442,3441,0,0
1356121,532606,619910,0,62708,4630,0,0
1356121,532606,619910,0,62708,4630,0,0
1681327,662334,785629,0,79878,5422,0,0
1681327,662334,785629,0,79878,5422,0,0
2318347,926881,1041074,0,109723,6174,0,0
2318347,926881,1041074,0,109723,6174,0,0
2927512,1132373,1308738,0,141149,6400,0,0
2927512,1132373,1308738,0,141149,6400,0,0
3910337,1299496,1949851,0,170375,6959,0,0
3910337,1299496,1949851,0,170375,6959,0,0
4700272,1431566,2162973,0,190667,8616,0,0
4700272,1431566,2162973,0,190667,8616,0,0
5163774,1598089,2315533,0,220382,9921,0,0
5163774,1598089,2315533,0,220382,9921,0,0
5654089,1690297,2499657,0,235792,9976,0,0
5654089,1690297,2499657,0,235792,9976,0,0
5999055,1803689,2626511,0,249249,21490,0,0
5999055,1803689,2626511,0,249249,21490,0,0
6573357,1948330,2879608,0,277503,22398,0,0
6573357,1948330,2879608,0,277503,22398,0,0
6890512,2017996,3019853,0,285638,23855,0,0
6890512,2017996,3019853,0,285638,23855,0,0
7166286,2119471,3139746,0,297488,24611,0,0
7166286,2119471,3139746,0,297488,24611,0,0
7495563,2214015,3237975,0,308984,24734,0,0
7495563,2214015,3237975,0,308984,24734,0,0
7898967,2373462,3324325,0,327370,32488,0,0
7898967,2373462,3324325,0,327370,32488,0,0
8216734,2458820,3392130,0,340454,32550,0,0
8216734,2458820,3392130,0,340454,32550,0,0
8534329,2550228,3481812,0,356081,35395,0,0
8534329,2550228,3481812,0,356081,35395,0,0
8840479,2619455,3567146,0,364639,35712,0,0
8840479,2619455,3567146,0,364639,35712,0,0
9344072,2792681,3670743,0,389577,36134,0,0
9344072,2792681,3670743,0,389577,36134,0,0
9791223,2900577,3724638,0,403071,36243,0,0
9791223,2900577,3724638,0,403071,36243,0,0
10300665,3061799,3830627,0,425304,36616,0,0
10300665,3061799,3830627,0,425304,36616,0,0
10903963,3270654,3960832,0,451410,37033,0,0
10903963,3270654,3960832,0,451410,37033,0,0
11456768,3474936,4065209,0,481159,37369,0,0
11456768,3474936,4065209,0,481159,37369,0,0
11849312,3570034,4132426,0,496150,37445,0,0
11849312,3570034,4132426,0,496150,37445,0,0
12203151,3647239,4185056,0,507173,37446,0,0
12203151,3647239,4185056,0,507173,37446,0,0
12507036,3711395,4249653,0,517709,37449,0,0
12507036,3711395,4249653,0,517709,37449,0,0
13231215,3874229,4410219,0,540608,38798,0,0
13231215,3874229,4410219,0,540608,38798,0,0
13675531,4032737,4594023,0,560511,38972,0,0
13675531,4032737,4594023,0,560511,38972,0,0
14383371,4332180,4820534,0,597217,39244,0,0
14383371,4332180,4820534,0,597217,39244,0,0
14886215,4492113,5027245,0,624143,39389,0,0
14886215,4492113,5027245,0,624143,39389,0,0
15723219,4755960,5256259,0,663124,41225,0,0
15723219,4755960,5256259,0,663124,41225,0,0
16328887,4986135,5431174,0,689032,43750,0,0
16328887,4986135,5431174,0,689032,43750,0,0
16868175,5171539,5610232,0,715330,44748,0,0
16868175,5171539,5610232,0,715330,44748,0,0
17456248,5386834,5861384,0,739832,45587,0,0
17456248,5386834,5861384,0,739832,45587,0,0
17896895,5519852,6037243,0,754126,45820,0,0
17896895,5519852,6037243,0,754126,45820,0,0
18640658,5711766,6308897,0,775625,47455,0,0
18640658,5711766,6308897,0,775625,47455,0,0
19145461,5923016,6513542,0,798770,48056,0,0
19145461,5923016,6513542,0,798770,48056,0,0
19546557,6072258,6683300,0,817861,48464,0,0
19546557,6072258,6683300,0,817861,48464,0,0
19996198,6314313,6921719,0,844378,48853,0,0
19996198,6314313,6921719,0,844378,48853,0,0
20438616,6504060,7172379,0,874009,49025,0,0
20438616,6504060,7172379,0,874009,49025,0,0
20817006,6693484,7347684,0,901344,49620,0,0
20817006,6693484,7347684,0,901344,49620,0,0
21164227,6849167,7552616,0,925446,49703,0,0
21164227,6849167,7552616,0,925446,49703,0,0
21576542,7016075,7747845,0,948251,50003,0,0
21576542,7016075,7747845,0,948251,50003,0,0
21897011,7081734,7857581,0,959248,50088,0,0
21897011,7081734,7857581,0,959248,50088,0,0
22296748,7159640,7986465,0,975428,50089,0,0
22296748,7159640,7986465,0,975428,50089,0,0
22526385,7222701,8121797,0,984905,50191,0,0
22526385,7222701,8121797,0,984905,50191,0,0
22640158,7262837,8208831,0,990340,50215,0,0
22640158,7262837,8208831,0,990340,50215,0,0
22971325,7396885,8428646,0,1010966,50771,0,0
22971325,7396885,8428646,0,1010966,50771,0,0
23256444,7485801,8638028,0,1022528,50966,0,0
23256444,7485801,8638028,0,1022528,50966,0,0
23567159,7580208,8797012,0,1033601,51597,0,0
23567159,7580208,8797012,0,1033601,51597,0,0
23852558,7668760,8929365,0,1044565,51895,0,0
23852558,7668760,8929365,0,1044565,51895,0,0
24262683,7795015,9086790,0,1063387,52381,0,0
24262683,7795015,9086790,0,1063387,52381,0,0
24681438,7914696,9246373,0,1086147,52952,0,0
24681438,7914696,9246373,0,1086147,52952,0,0
24980407,7994974,9317480,0,1095269,53149,0,0
24980407,7994974,9317480,0,1095269,53149,0,0
25260899,8071268,9527714,0,1112100,53419,0,0
25260899,8071268,9527714,0,1112100,53419,0,0
25512248,8108372,9578103,0,1115589,53457,0,0
25512248,8108372,9578103,0,1115589,53457,0,0
25743617,8197855,9634099,0,1130756,54128,0,0
25743617,8197855,9634099,0,1130756,54128,0,0
26077574,8304433,9758799,0,1144243,54622,0,0
26077574,8304433,9758799,0,1144243,54622,0,0
26171516,8318079,9814631,0,1145584,54622,0,0
26171516,8318079,9814631,0,1145584,54622,0,0
26659406,8469658,10027325,0,1162342,59499,0,0
26659406,8469658,10027325,0,1162342,59499,0,0
26948310,8560691,10204822,0,1175614,59652,0,0
26948310,8560691,10204822,0,1175614,59652,0,0
27334407,8657023,10390782,0,1188806,61028,0,0
27334407,8657023,10390782,0,1188806,61028,0,0
27865900,8792569,10604560,0,1215535,61260,0,0
27865900,8792569,10604560,0,1215535,61260,0,0
28095617,8863767,10766401,0,1224492,61683,0,0
28095617,8863767,10766401,0,1224492,61683,0,0
28335218,8966837,10970330,0,1237170,61784,0,0
28335218,8966837,10970330,0,1237170,61784,0,0
28659315,9072260,11136912,0,1253449,61794,0,0
28659315,9072260,11136912,0,1253449,61794,0,0
28964920,9156074,11282160,0,1264489,62725,0,0
28964920,9156074,11282160,0,1264489,62725,0,0
29392625,9258326,11448329,0,1278240,62749,0,0
29392625,9258326,11448329,0,1278240,62749,0,0
30123026,9389854,11631347,0,1294384,63414,0,0
30123026,9389854,11631347,0,1294384,63414,0,0
30481096,9509240,11847341,0,1308767,63674,0,0
30481096,9509240,11847341,0,1308767,63674,0,0
30811073,9644857,12062110,0,1324121,63822,0,0
