mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
15217233,4236628,4495535,0,602564,74203,0,0
15217233,4236628,4495535,0,602564,74203,0,0
15620770,4383967,4601249,0,624852,74383,0,0
15620770,4383967,4601249,0,624852,74383,0,0
16315788,4617484,4874015,0,664559,75235,0,0
16315788,4617484,4874015,0,664559,75235,0,0
16926753,4844814,5207996,0,705613,77694,0,0
16926753,4844814,5207996,0,705613,77694,0,0
17614260,5060837,5493219,0,743065,79971,0,0
17614260,5060837,5493219,0,743065,79971,0,0
18064116,5269565,5630642,0,783293,81494,0,0
18064116,5269565,5630642,0,783293,81494,0,0
18442389,5439303,5759109,0,814360,82707,0,0
18442389,5439303,5759109,0,814360,82707,0,0
18793764,5617183,5866853,0,843558,83474,0,0
18793764,5617183,5866853,0,843558,83474,0,0
19257186,5797247,6002191,0,870747,83930,0,0
19257186,5797247,6002191,0,870747,83930,0,0
19565623,5897916,6061428,0,887416,84189,0,0
19565623,5897916,6061428,0,887416,84189,0,0
19926751,6039750,6164166,0,909304,85766,0,0
19926751,6039750,6164166,0,909304,85766,0,0
20345525,6218029,6245226,0,934473,86397,0,0
20345525,6218029,6245226,0,934473,86397,0,0
20748744,6388295,6329689,0,962354,86597,0,0
20748744,6388295,6329689,0,962354,86597,0,0
21582486,6791520,6748072,0,1005690,101963,0,0
21582486,6791520,6748072,0,1005690,101963,0,0
22049522,6946970,6939549,0,1020419,104514,0,0
22049522,6946970,6939549,0,1020419,104514,0,0
22450244,7075014,7080494,0,1037160,105352,0,0
22450244,7075014,7080494,0,1037160,105352,0,0
22880178,7268157,7191424,0,1070619,105520,0,0
22880178,7268157,7191424,0,1070619,105520,0,0
23335035,7467062,7367972,0,1097821,106145,0,0
23335035,7467062,7367972,0,1097821,106145,0,0
23744814,7671485,7522290,0,1133229,106690,0,0
23744814,7671485,7522290,0,1133229,106690,0,0
24509173,7864840,7681856,0,1161879,108765,0,0
