mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
12603490,31285160,12153385,0,104391,3910,0,0
12603490,31285160,12153385,0,104391,3910,0,0
12742531,31820783,12365059,0,104764,3910,0,0
12742531,31820783,12365059,0,104764,3910,0,0
12882322,32356440,12567489,0,105248,4007,0,0
12882322,32356440,12567489,0,105248,4007,0,0
13024615,32891922,12770932,0,105886,4043,0,0
13024615,32891922,12770932,0,105886,4043,0,0
15355768,48374015,17722259,0,112071,4320,0,0
15355768,48374015,17722259,0,112071,4320,0,0
16923352,55224026,19834006,0,207955,5886,0,0
16923352,55224026,19834006,0,207955,5886,0,0
17353016,55323196,19921239,0,228976,6045,0,0
17353016,55323196,19921239,0,228976,6045,0,0
17640155,55423042,19994951,0,253234,6066,0,0
17640155,55423042,19994951,0,253234,6066,0,0
17949626,55531433,20110432,0,275941,7331,0,0
17949626,55531433,20110432,0,275941,7331,0,0
18440184,55621001,20243582,0,297158,7461,0,0
18440184,55621001,20243582,0,297158,7461,0,0
18969324,55756685,20392534,0,323502,7968,0,0
18969324,55756685,20392534,0,323502,7968,0,0
19697913,55890409,20502311,0,348000,8167,0,0
19697913,55890409,20502311,0,348000,8167,0,0
20058211,55967562,20563531,0,361196,8561,0,0
20058211,55967562,20563531,0,361196,8561,0,0
20202153,55989142,20589049,0,373270,9540,0,0
20202153,55989142,20589049,0,373270,9540,0,0
20352638,56004257,20628247,0,381309,9591,0,0
20352638,56004257,20628247,0,381309,9591,0,0
20485898,56021929,20687262,0,391214,10100,0,0
20485898,56021929,20687262,0,391214,10100,0,0
21092682,58716928,21415102,0,490947,889462,0,0
21092682,58716928,21415102,0,490947,889462,0,0
21301762,60517458,21831609,0,527210,1374300,0,0
21301762,60517458,21831609,0,527210,1374300,0,0
22661126,63467168,23214275,0,745590,2013511,0,0
22661126,63467168,23214275,0,745590,2013511,0,0
23303831,65444284,24068521,0,830550,2401419,0,0
23303831,65444284,24068521,0,830550,2401419,0,0
23414420,65459843,24113957,0,836846,2401892,0,0
23414420,65459843,24113957,0,836846,2401892,0,0
23521476,65472211,24160517,0,846519,2401910,0,0
23521476,65472211,24160517,0,846519,2401910,0,0
23653896,65495397,24200747,0,857975,2402007,0,0
23653896,65495397,24200747,0,857975,2402007,0,0
24130189,65506617,24228835,0,864211,2402025,0,0
24130189,65506617,24228835,0,864211,2402025,0,0
24259674,65520942,24263616,0,874725,2402065,0,0
24259674,65520942,24263616,0,874725,2402065,0,0
24618735,65737891,24367635,0,893707,2412521,0,0
24618735,65737891,24367635,0,893707,2412521,0,0
25326803,65909169,24458662,0,909557,2430218,0,0
25326803,65909169,24458662,0,909557,2430218,0,0
25818493,66225577,24586990,0,962784,2465389,0,0
25818493,66225577,24586990,0,962784,2465389,0,0
25925213,66243230,24642210,0,971079,2465458,0,0
25925213,66243230,24642210,0,971079,2465458,0,0
26045997,66260145,24710402,0,979048,2466300,0,0
26045997,66260145,24710402,0,979048,2466300,0,0
26175023,66276881,24755593,0,987076,2466793,0,0
26175023,66276881,24755593,0,987076,2466793,0,0
26272002,66288632,24801675,0,992045,2467251,0,0
26272002,66288632,24801675,0,992045,2467251,0,0
26408756,66301363,24845131,0,1000989,2467379,0,0
26408756,66301363,24845131,0,1000989,2467379,0,0
26532924,66325354,24889856,0,1011823,2467458,0,0
26532924,66325354,24889856,0,1011823,2467458,0,0
26725340,66367862,24979389,0,1023032,2467662,0,0
26725340,66367862,24979389,0,1023032,2467662,0,0
