mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
7407754,2784988,2894307,0,576639,56440,0,0
7407754,2784988,2894307,0,576639,56440,0,0
7571769,2843564,2949113,0,590720,56591,0,0
7571769,2843564,2949113,0,590720,56591,0,0
7713298,2861511,2979998,0,602536,56646,0,0
7713298,2861511,2979998,0,602536,56646,0,0
7830895,2885960,3015096,0,613797,56702,0,0
7830895,2885960,3015096,0,613797,56702,0,0
8025237,3006191,3077341,0,638410,57144,0,0
8025237,3006191,3077341,0,638410,57144,0,0
8350711,3181311,3154968,0,673528,57911,0,0
8350711,3181311,3154968,0,673528,57911,0,0
8777620,3446698,3256838,0,712188,59006,0,0
8777620,3446698,3256838,0,712188,59006,0,0
9137977,3618550,3346317,0,740476,60591,0,0
9137977,3618550,3346317,0,740476,60591,0,0
9650873,3795108,3465035,0,771792,60834,0,0
9650873,3795108,3465035,0,771792,60834,0,0
10047116,3936922,3654375,0,796324,61984,0,0
10047116,3936922,3654375,0,796324,61984,0,0
10159922,3960051,3688104,0,805454,62126,0,0
10159922,3960051,3688104,0,805454,62126,0,0
10295482,3996518,3745367,0,820437,62571,0,0
10295482,3996518,3745367,0,820437,62571,0,0
10447461,4016324,3814549,0,825552,63477,0,0
10447461,4016324,3814549,0,825552,63477,0,0
10590222,4060774,3878416,0,838229,64953,0,0
10590222,4060774,3878416,0,838229,64953,0,0
10725378,4075914,3938895,0,844909,65231,0,0
10725378,4075914,3938895,0,844909,65231,0,0
10862592,4121525,3994014,0,859133,65916,0,0
10862592,4121525,3994014,0,859133,65916,0,0
11423148,4883398,4281396,0,1399970,91605,0,0
11423148,4883398,4281396,0,1399970,91605,0,0
11578411,4934112,4346449,0,1414556,91988,0,0
11578411,4934112,4346449,0,1414556,91988,0,0
11709171,4967149,4418561,0,1427091,93418,0,0
11709171,4967149,4418561,0,1427091,93418,0,0
11898581,5033821,4506922,0,1444486,93709,0,0
11898581,5033821,4506922,0,1444486,93709,0,0
12076126,5078876,4574035,0,1459375,94306,0,0
12076126,5078876,4574035,0,1459375,94306,0,0
12194889,5104156,4636435,0,1469926,94598,0,0
12194889,5104156,4636435,0,1469926,94598,0,0
12327254,5117024,4702494,0,1475526,94704,0,0
12327254,5117024,4702494,0,1475526,94704,0,0
12470020,5182790,4785200,0,1488716,101322,0,0
12470020,5182790,4785200,0,1488716,101322,0,0
12615984,5200093,4850299,0,1498713,101500,0,0
12615984,5200093,4850299,0,1498713,101500,0,0
12780364,5290080,4938238,0,1516536,104343,0,0
12780364,5290080,4938238,0,1516536,104343,0,0
12955428,5353919,5020954,0,1534367,104491,0,0
12955428,5353919,5020954,0,1534367,104491,0,0
13114384,5383495,5089116,0,1546278,104696,0,0
13114384,5383495,5089116,0,1546278,104696,0,0
13276167,5431263,5171047,0,1562221,106457,0,0
13276167,5431263,5171047,0,1562221,106457,0,0
13478611,5499579,5246088,0,1578854,106570,0,0
13478611,5499579,5246088,0,1578854,106570,0,0
13625511,5539642,5308728,0,1591970,107244,0,0
13625511,5539642,5308728,0,1591970,107244,0,0
13804767,5576434,5376084,0,1605136,107511,0,0
13804767,5576434,5376084,0,1605136,107511,0,0
13979759,5647325,5452819,0,1621931,107735,0,0
13979759,5647325,5452819,0,1621931,107735,0,0
14296764,5850051,5577441,0,1658612,109979,0,0
14296764,5850051,5577441,0,1658612,109979,0,0
14694972,6057147,5702460,0,1693439,110347,0,0
14694972,6057147,5702460,0,1693439,110347,0,0
