mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
4832160,2140851,1705223,0,420992,28110,0,0
4956548,2195179,1733993,0,428038,28543,0,0
4956548,2195179,1733993,0,428038,28543,0,0
5307613,2405773,1888465,0,451791,31637,0,0
5307613,2405773,1888465,0,451791,31637,0,0
5643658,2466978,1929885,0,459916,31826,0,0
5643658,2466978,1929885,0,459916,31826,0,0
5913087,2576762,2022711,0,472827,32376,0,0
5913087,2576762,2022711,0,472827,32376,0,0
6176963,2683785,2122172,0,485910,32485,0,0
6176963,2683785,2122172,0,485910,32485,0,0
6310726,2727768,2158581,0,490389,32540,0,0
6310726,2727768,2158581,0,490389,32540,0,0
6529511,2798282,2235162,0,498203,32733,0,0
6529511,2798282,2235162,0,498203,32733,0,0
6889670,2927245,2346939,0,511397,33860,0,0
6889670,2927245,2346939,0,511397,33860,0,0
7192956,3023261,2434091,0,528133,34743,0,0
7192956,3023261,2434091,0,528133,34743,0,0
7506893,3128713,2538583,0,541534,35095,0,0
7506893,3128713,2538583,0,541534,35095,0,0
7799805,3220625,2640919,0,559349,35281,0,0
7799805,3220625,2640919,0,559349,35281,0,0
8179923,3344005,2757836,0,577377,35424,0,0
8179923,3344005,2757836,0,577377,35424,0,0
8588665,3461523,2843691,0,596215,35456,0,0
8588665,3461523,2843691,0,596215,35456,0,0
9018256,3540625,2915608,0,611502,35950,0,0
9018256,3540625,2915608,0,611502,35950,0,0
9520646,3695635,3017620,0,634240,36219,0,0
9520646,3695635,3017620,0,634240,36219,0,0
9969954,3879135,3157279,0,656567,36400,0,0
9969954,3879135,3157279,0,656567,36400,0,0
10718865,4231708,3315288,0,702974,37555,0,0
10718865,4231708,3315288,0,702974,37555,0,0
10996397,4323908,3375650,0,717208,37596,0,0
10996397,4323908,3375650,0,717208,37596,0,0
11332587,4475570,3450541,0,738917,37814,0,0
11332587,4475570,3450541,0,738917,37814,0,0
11591116,4575471,3499380,0,752367,38567,0,0
11591116,4575471,3499380,0,752367,38567,0,0
11886405,4670854,3550756,0,768243,38702,0,0
11886405,4670854,3550756,0,768243,38702,0,0
12187694,4755485,3615554,0,779214,38730,0,0
12187694,4755485,3615554,0,779214,38730,0,0
12450153,4848757,3705074,0,792741,39187,0,0
12450153,4848757,3705074,0,792741,39187,0,0
12664336,4903497,3773985,0,798228,39198,0,0
12664336,4903497,3773985,0,798228,39198,0,0
12834502,4947943,3807682,0,803187,39301,0,0
12834502,4947943,3807682,0,803187,39301,0,0
13023036,5003728,3857394,0,809740,39345,0,0
13023036,5003728,3857394,0,809740,39345,0,0
14037524,5200598,4311371,0,839273,39967,0,0
14037524,5200598,4311371,0,839273,39967,0,0
14622948,5286108,4407511,0,854313,40278,0,0
14622948,5286108,4407511,0,854313,40278,0,0
14769138,5322469,4439640,0,862487,41864,0,0
14769138,5322469,4439640,0,862487,41864,0,0
15581578,5646003,4665357,0,905304,43161,0,0
15581578,5646003,4665357,0,905304,43161,0,0
15796829,5701415,4695517,0,910807,43630,0,0
15796829,5701415,4695517,0,910807,43630,0,0
15970874,5754932,4781079,0,916537,43658,0,0
15970874,5754932,4781079,0,916537,43658,0,0
16123691,5786921,4827372,0,920279,43663,0,0
16123691,5786921,4827372,0,920279,43663,0,0
16302700,5812853,4869779,0,923458,43664,0,0
16302700,5812853,4869779,0,923458,43664,0,0
16550669,5846630,4919986,0,930086,43785,0,0
16550669,5846630,4919986,0,930086,43785,0,0
16734578,5888499,4960463,0,935167,43785,0,0
16734578,5888499,4960463,0,935167,43785,0,0
17289896,6111406,5100159,0,964554,47956,0,0
17289896,6111406,5100159,0,964554,47956,0,0
17557816,6200631,5169142,0,979839,48111,0,0
17557816,6200631,5169142,0,979839,48111,0,0
17769909,6257562,5227204,0,986354,48190,0,0
17769909,6257562,5227204,0,986354,48190,0,0
17969941,6324215,5297861,0,993777,48611,0,0
17969941,6324215,5297861,0,993777,48611,0,0
18182114,6399916,5386885,0,1005874,48847,0,0
18182114,6399916,5386885,0,1005874,48847,0,0
18355152,6443932,5438085,0,1012968,48945,0,0
18355152,6443932,5438085,0,1012968,48945,0,0
18532179,6484932,5500854,0,1021453,48987,0,0
18532179,6484932,5500854,0,1021453,48987,0,0
18756482,6524074,5575684,0,1028484,48991,0,0
18756482,6524074,5575684,0,1028484,48991,0,0
18944809,6555176,5653789,0,1032143,49032,0,0
18944809,6555176,5653789,0,1032143,49032,0,0
19538647,6677167,6190691,0,1052660,50257,0,0
19538647,6677167,6190691,0,1052660,50257,0,0
19691555,6717233,6228985,0,1056783,50355,0,0
19691555,6717233,6228985,0,1056783,50355,0,0
19883731,6746901,6265304,0,1060902,50386,0,0
19883731,6746901,6265304,0,1060902,50386,0,0
20092225,6799700,6317995,0,1066716,50639,0,0
20092225,6799700,6317995,0,1066716,50639,0,0
20282183,6854062,6383732,0,1072802,50678,0,0
20282183,6854062,6383732,0,1072802,50678,0,0
20439072,6892465,6433286,0,1076965,50713,0,0
20439072,6892465,6433286,0,1076965,50713,0,0
20610550,6934194,6506774,0,1081537,50751,0,0
20610550,6934194,6506774,0,1081537,50751,0,0
20824451,6983215,6585884,0,1089318,50886,0,0
20824451,6983215,6585884,0,1089318,50886,0,0
21042304,7045066,6645446,0,1096516,50889,0,0
21042304,7045066,6645446,0,1096516,50889,0,0
21261043,7114142,6703412,0,1104035,50985,0,0
21261043,7114142,6703412,0,1104035,50985,0,0
21448714,7198136,6763074,0,1114663,51840,0,0
21448714,7198136,6763074,0,1114663,51840,0,0
21595118,7242094,6813590,0,1119528,51928,0,0
21595118,7242094,6813590,0,1119528,51928,0,0
21804287,7292494,6871667,0,1129784,51964,0,0
21804287,7292494,6871667,0,1129784,51964,0,0
22004885,7376614,6939116,0,1138832,52300,0,0
22004885,7376614,6939116,0,1138832,52300,0,0
22141759,7417363,6995598,0,1143306,52324,0,0
22141759,7417363,6995598,0,1143306,52324,0,0
22298519,7457711,7041558,0,1148702,52410,0,0
22298519,7457711,7041558,0,1148702,52410,0,0
22569464,7555221,7102463,0,1160225,53225,0,0
22569464,7555221,7102463,0,1160225,53225,0,0
23037053,7723623,7243457,0,1179437,53383,0,0
23037053,7723623,7243457,0,1179437,53383,0,0
23215803,7784939,7308341,0,1188968,53402,0,0
23215803,7784939,7308341,0,1188968,53402,0,0
23360698,7841507,7359318,0,1195640,54021,0,0
23360698,7841507,7359318,0,1195640,54021,0,0
23663180,7922699,7640539,0,1207394,54157,0,0
23663180,7922699,7640539,0,1207394,54157,0,0
23892241,8004785,7699481,0,1218883,54213,0,0
23892241,8004785,7699481,0,1218883,54213,0,0
24079503,8082416,7771311,0,1231129,54660,0,0
24079503,8082416,7771311,0,1231129,54660,0,0
24233196,8138546,7824223,0,1241658,54736,0,0
24233196,8138546,7824223,0,1241658,54736,0,0
24401592,8179294,7869093,0,1246088,54765,0,0
24401592,8179294,7869093,0,1246088,54765,0,0
24599150,8237154,7918115,0,1254410,54814,0,0
24599150,8237154,7918115,0,1254410,54814,0,0
24835700,8338449,7980974,0,1270362,54925,0,0
24835700,8338449,7980974,0,1270362,54925,0,0
25000706,8385141,8099351,0,1279314,54946,0,0
25000706,8385141,8099351,0,1279314,54946,0,0
25147056,8411843,8203838,0,1283047,54971,0,0
25147056,8411843,8203838,0,1283047,54971,0,0
25300597,8439144,8272683,0,1286737,55447,0,0
25300597,8439144,8272683,0,1286737,55447,0,0
25875968,8548519,8469354,0,1304084,55609,0,0
25875968,8548519,8469354,0,1304084,55609,0,0
26249439,8640613,8577751,0,1316544,55989,0,0
26249439,8640613,8577751,0,1316544,55989,0,0
26400425,8666829,8623330,0,1319128,56107,0,0
26400425,8666829,8623330,0,1319128,56107,0,0
26796193,8794524,8735128,0,1337812,56146,0,0
26796193,8794524,8735128,0,1337812,56146,0,0
27177656,8884791,8826915,0,1351676,56251,0,0
27177656,8884791,8826915,0,1351676,56251,0,0
27586280,9013087,8971028,0,1372933,57264,0,0
27586280,9013087,8971028,0,1372933,57264,0,0
28012684,9195349,9081083,0,1403597,57734,0,0
28012684,9195349,9081083,0,1403597,57734,0,0
28308334,9325153,9144214,0,1422005,57914,0,0
28308334,9325153,9144214,0,1422005,57914,0,0
28481966,9401323,9198153,0,1433644,58018,0,0
28481966,9401323,9198153,0,1433644,58018,0,0
28830657,9531711,9307084,0,1449707,58202,0,0
28830657,9531711,9307084,0,1449707,58202,0,0
29211431,9681106,9407213,0,1470504,59736,0,0
29211431,9681106,9407213,0,1470504,59736,0,0
30010935,9822774,9521462,0,1495931,61845,0,0
30010935,9822774,9521462,0,1495931,61845,0,0
30443069,9964693,9651314,0,1515651,62497,0,0
30443069,9964693,9651314,0,1515651,62497,0,0
30867362,10070300,9777395,0,1530482,62611,0,0
30867362,10070300,9777395,0,1530482,62611,0,0
31335537,10210489,9917403,0,1550639,62644,0,0
31335537,10210489,9917403,0,1550639,62644,0,0
31763230,10340679,9992706,0,1571570,63101,0,0
31763230,10340679,9992706,0,1571570,63101,0,0
32201647,10513804,10108864,0,1593266,63396,0,0
32201647,10513804,10108864,0,1593266,63396,0,0
32645617,10711144,10258893,0,1619868,63427,0,0
32645617,10711144,10258893,0,1619868,63427,0,0
32959789,10836823,10376933,0,1633923,63435,0,0
32959789,10836823,10376933,0,1633923,63435,0,0
33059925,10875810,10425011,0,1643262,63502,0,0
33059925,10875810,10425011,0,1643262,63502,0,0
33295134,10992121,10554214,0,1663030,66090,0,0
33295134,10992121,10554214,0,1663030,66090,0,0
33515593,11075617,10665020,0,1680331,66166,0,0
33515593,11075617,10665020,0,1680331,66166,0,0
33846081,11205203,10825265,0,1704366,66843,0,0
33846081,11205203,10825265,0,1704366,66843,0,0
34116060,11269395,10913893,0,1714098,67008,0,0
34116060,11269395,10913893,0,1714098,67008,0,0
34396359,11373637,11006444,0,1731878,67085,0,0
34396359,11373637,11006444,0,1731878,67085,0,0
34745190,11503824,11183448,0,1757457,67941,0,0
34745190,11503824,11183448,0,1757457,67941,0,0
35778404,11885148,11461778,0,1806959,73591,0,0
35778404,11885148,11461778,0,1806959,73591,0,0
36111643,12020386,11581168,0,1829943,74083,0,0
36111643,12020386,11581168,0,1829943,74083,0,0
36966616,12304365,11952440,0,1871528,80700,0,0
36966616,12304365,11952440,0,1871528,80700,0,0
37736286,12774507,12245244,0,1927941,105753,0,0
37736286,12774507,12245244,0,1927941,105753,0,0
38402591,13186447,12594468,0,1963914,168762,0,0
38402591,13186447,12594468,0,1963914,168762,0,0
39531576,13441896,13146501,0,1988227,173765,0,0
39531576,13441896,13146501,0,1988227,173765,0,0
40226659,13597269,13335482,0,2011988,175477,0,0
40226659,13597269,13335482,0,2011988,175477,0,0
40723838,13746051,13538497,0,2038911,177440,0,0
40723838,13746051,13538497,0,2038911,177440,0,0
41220143,13852187,13670554,0,2055487,177876,0,0
41220143,13852187,13670554,0,2055487,177876,0,0
41687412,13978670,13765047,0,2072361,179304,0,0
41687412,13978670,13765047,0,2072361,179304,0,0
42108814,14071141,13866827,0,2085249,179432,0,0
42108814,14071141,13866827,0,2085249,179432,0,0
42490110,14163381,13979845,0,2098456,179906,0,0
42490110,14163381,13979845,0,2098456,179906,0,0
43041841,14457892,14155974,0,2254901,182093,0,0
43041841,14457892,14155974,0,2254901,182093,0,0
43739793,14795984,14395497,0,2368544,190185,0,0
43739793,14795984,14395497,0,2368544,190185,0,0
44020521,14882276,14463326,0,2382538,192019,0,0
44020521,14882276,14463326,0,2382538,192019,0,0
44344670,14939730,14514726,0,2391155,192088,0,0
44344670,14939730,14514726,0,2391155,192088,0,0
44634759,15038805,14561499,0,2403584,192564,0,0
44634759,15038805,14561499,0,2403584,192564,0,0
44875576,15109757,14611468,0,2416250,192657,0,0
44875576,15109757,14611468,0,2416250,192657,0,0
45127150,15178330,14657871,0,2425090,192663,0,0
45127150,15178330,14657871,0,2425090,192663,0,0
45477940,15313887,14730952,0,2445671,193110,0,0
45477940,15313887,14730952,0,2445671,193110,0,0
45795180,15391735,14783896,0,2456133,193202,0,0
45795180,15391735,14783896,0,2456133,193202,0,0
46103423,15500157,14840109,0,2471781,193455,0,0
46103423,15500157,14840109,0,2471781,193455,0,0
46426107,15609975,14919235,0,2489822,193558,0,0
46426107,15609975,14919235,0,2489822,193558,0,0
46676728,15740630,15000835,0,2501749,202522,0,0
46676728,15740630,15000835,0,2501749,202522,0,0
46939767,15838367,15061766,0,2512983,203618,0,0
46939767,15838367,15061766,0,2512983,203618,0,0
47310754,15954855,15182524,0,2527205,204685,0,0
47310754,15954855,15182524,0,2527205,204685,0,0
47493568,16036837,15232618,0,2541245,205145,0,0
